=== XẾP HẠNG SELLER ===

  Hạng Seller_ID                                   Tổng DT   Số đơn       Tiền hàng       Phí VC
  2810 9591fc341b1bfb7ef561e2968ec6e011              94.21        1           79.90        14.31
  2811 497709c2976a8fa308730a2dec5b0726              94.04        1           76.00        18.04
  2812 02a2272692e13558373c66db98f05e2e              93.85        2           54.98        38.87
  2813 bbd3acfe6de99892e73940d3fdceaf68              93.55        2           69.00        24.55
  2814 fe9d9cf8631285d5982c6e2cf27fb114              93.54        1           69.90        23.64
  2815 c8665a4dd081a2c436b1cd921079d0d9              93.53        1           79.39        14.14
  2816 babcc0ab201e4c60188427cae51a5b8b              93.13        1           79.00        14.13
  2817 5cf1ec37aea089f45110c70653a166ab              93.10        3           50.00        43.10
  2818 f5b84683a9bf9e1df748cf40f601b39c              92.97        1           83.90         9.07
  2819 8b11118053756a9a2932f447e11fc1b5              91.16        1           79.99        11.17
  2820 455f46ef09a9e45667e2981df84b5cc2              90.98        2           59.80        31.18
  2821 5a4236931428800e9d9cc04af0987118              90.66        1           44.97        45.69
  2822 cf281cf8b7affbdfe751b29cc85580e1              90.23        1           64.90        25.33
  2823 24a6daf925d9d591870a66660416de31              90.08        2           60.00        30.08
  2824 723a46b89fd5c3ed78ccdf039e33ac63              90.04        1           66.64        23.40
  2825 e9e446d01bd10a97a8ffcfc4a3a20cb2              89.61        4           60.05        29.56
  2826 f90f77ef2799a27f80d90c425ca944f7              89.46        1           70.00        19.46
  2827 a45765f8afb1e594b22bf9e974b46765              88.92        1           79.99         8.93
  2828 b5b800c4065bebf4d3442311c9857344              88.81        1           79.90         8.91
  2829 76623fde66e6b63b59440fd34160512d              88.74        3           65.40        23.34
  2830 9b1f656ca3060f8af17a50d8a024b533              88.68        2           41.00        47.68
  2831 392f7f2c797e4dc077e4311bde2ab8ce              88.56        2           52.00        36.56
  2832 204b4e07bddef3c9b317f70189135b22              88.13        1           73.40        14.73
  2833 61b893c57e33626afb104d4112b1be76              88.09        1           74.99        13.10
  2834 b6c6854d4d92a5f6f46be8869da3fa1a              87.82        1           69.90        17.92
  2835 85e7c62c1d6ea078c3897424f867a7c8              87.70        2           60.00        27.70
  2836 d4d99b60c4c94cd35acd502cec65dc8d              87.29        1           72.90        14.39
  2837 f0ec6a2adb05c62655a26dd347b8dede              86.78        1           72.00        14.78
  2838 4003520d80d0bad1d5623f7aa3c63cda              86.74        1           70.00        16.74
  2839 0a198e95d32b1be2da9424c962a6ebfa              86.67        1           69.99        16.68
  2840 20d53aad4fe5ee93a64f8839609d3586              86.44        2           51.90        34.54
  2841 3da38366e7bd9baf6369071f782ecdf0              86.43        1           59.47        26.96
  2842 f0ec78809fe0bc3edb11c9fe5b97b059              86.26        2           62.60        23.66
  2843 4e92348462c75b6c842b994ce84a0ed4              85.49        1           69.90        15.59
  2844 b5d034ac251546e25afe9067f05c1539              85.27        1           69.90        15.37
  2845 3e51f9cbe317bc3a88f2c76583811ee4              84.78        1           76.09         8.69
  2846 3e35a8bb43569389d3cebef0ce820f69              84.68        1           55.80        28.88
  2847 a3fa18b3f688ec0fca3eb8bfcbd2d5b3              84.26        1           47.80        36.46
  2848 edb65fe661681b1c0de8bd47c8655855              84.24        1           69.00        15.24
  2849 d58d521f3789def2e7a22715e0badd93              84.20        2           65.98        18.22
  2850 eaf6d55068dea77334e8477d3878d89e              84.01        3           51.00        33.01
  2851 d7ab82074b5f1dfba46db123df101bff              83.97        2           38.67        45.30
  2852 c13fb473e7cb8b83ccd543c094df0608              83.52        2           54.80        28.72
  2853 be7a093e5b4d147b36b72bb1f9e415e5              83.26        1           60.90        22.36
  2854 447d377bdb757058acb569025ee18a93              83.01        1           64.99        18.02
  2855 7963e546f34e098b578f9ad102494601              82.22        1           60.99        21.23
  2856 6ebf4eceee4dd9847201c82e77ef8123              82.03        1           59.90        22.13
  2857 dd5450b022b2d00a2145a66331e1aef6              81.34        1           59.00        22.34
  2858 ad738d3fcf42655ed15c4960b7b6c601              80.89        1           65.00        15.89
  2859 26f6b7ab07be3e9e69ce82a6552efc19              80.75        2           54.80        25.95
  2860 a2a41aedb70551d4a85aa04dc2fced48              79.73        2           52.79        26.94
  2861 9ef932e837d8b7f392c0bfee9d359dc2              79.56        1           59.90        19.66
  2862 ffcfefa19b08742c5d315f2791395ee5              79.52        1           69.90         9.62
  2863 ac9b01377919cdbd2a1bbb8d5837c70b              79.44        1           55.90        23.54
  2864 d9b00a97818674c7f8d8b1ef0e689679              79.08        1           69.90         9.18
  2865 2eeb6531ee027a48d401e72bebdd87d3              78.70        3           38.70        40.00
  2866 fa18c782a4866d313cadab567097f8f1              78.64        1           58.99        19.65
  2867 67e43d802fde8cfd3f9580124f8167d1              78.36        2           36.00        42.36
  2868 1d953075c2f0dd990bacf27b83b330f1              78.32        1           59.00        19.32
  2869 52831e5990d0771cb4951d6f12928167              78.12        1           65.00        13.12
  2870 84c945f15571830c1a91a33978e94009              78.04        2           51.98        26.06
  2871 f3511c85f59f8dec53d140501ee8e7a8              78.01        1           69.90         8.11
  2872 f7c31656c19db6275a8acadca289f426              77.75        1           61.56        16.19
  2873 86649b1632b1c0e6c0bcb2c90a8b75d8              77.66        1           59.99        17.67
  2874 56a8b450e802502ba53a9885ee38e29f              77.65        1           62.45        15.20
  2875 7c462184585ae80bd6e5774c62ce50f2              77.64        1           60.00        17.64
  2876 3a3c180dd702a725bd0ba4117689239e              77.38        1           41.90        35.48
  2877 c1d1ebb4745cc43cb6f05e9c8a705c9a              77.17        3           34.50        42.67
  2878 80146bc52c4f6af5239b23de2a20262b              76.78        1           27.10        49.68
  2879 6a3139c7bf09ece22a4713d956acbe5e              76.64        1           61.90        14.74
  2880 e1a210d482714ce337763a19aef94ba4              76.51        1           49.90        26.61
  2881 cecd97bc34ed8330bd4cd15713eda670              76.50        1           57.99        18.51
  2882 c161d1327ebc3a156c09582ab2f59f6c              76.33        3           52.99        23.34
  2883 7315baebc0572ff220d226283dc66728              76.22        2           49.85        26.37
  2884 75fdd0a732287f9497b179f6bd445d32              76.08        1           59.90        16.18
  2885 528ce32f560edd11add4169f6a5b65be              75.10        2           59.80        15.30
  2886 07e8e8fc5222bb358e6f259da3197074              74.86        2           51.80        23.06
  2887 0af2ab31141893d26aca5a404a537dab              74.51        1           59.00        15.51
  2888 c240c4061717ac1806ae6ee72be3533b              73.89        1           59.90        13.99
  2889 9996ae921c50e8dff411ac69c0b4bb8b              73.37        2           29.70        43.67
  2890 d180e07dc1e58c31c3f0cd599dc4d945              72.96        1           58.80        14.16
  2891 9e94fa26a70ede4d26226e918e8706a2              72.74        1           62.80         9.94
  2892 c7246702dc991a06d788120dc7544391              72.52        1           54.86        17.66
  2893 66d5ae34537110d3affc56174dad2b2f              72.18        1           33.81        38.37
  2893 9140ef75cc8211c4035935e80e567204              72.18        1           49.90        22.28
  2894 fe19dce63ae80346207c6c55713d1023              71.72        1           49.90        21.82
  2895 2f1e7b90e01d9f086cbcb301c0c3d406              71.66        1           59.00        12.66
  2896 258447aad3f7b01e2643c89f64dc5647              71.45        1           51.90        19.55
  2897 1d139e3a3b14025640d8df1b230aace0              71.18        2           36.49        34.69
  2898 0ee4fb99ac55ffbbc98795aa01b7f8fa              70.93        1           59.90        11.03
  2899 7b3447b497e55af8c15fc7bd89d7b81a              70.65        1           49.90        20.75
  2900 b77a27b1864483e721dc831d5ba4afa0              70.42        2           41.80        28.62
  2901 cad9969167c09b48ae6f1d123f7fa68d              70.18        2           43.20        26.98
  2902 0936e1837d0c79253456bbb2ffaaef10              70.02        1           38.90        31.12
  2903 9ac75591b69c3402684b6ce0310f22ee              69.67        1           60.50         9.17
  2904 3e46a38ee171c503c3b4a3f23fe3bf0c              69.01        1           59.90         9.11
  2905 c1552b1dab6e6f760950368ae61fb600              68.69        2           53.80        14.89
  2906 720e6cf846ea7572cbb66b743fb91e6c              68.55        1           54.00        14.55
  2907 5415337f1863452476d42d9f14a16a61              68.35        1           44.90        23.45
  2907 2c2c9832d1bb38c5b0034a3b47d313ee              68.35        1           49.90        18.45
  2908 c963a25b8671419c6ce9eebe8fd03218              68.32        1           49.00        19.32
  2909 c200c73f9d7e5a08ca439d6a0803da7c              68.20        1           40.00        28.20
  2910 2078fe5066350e7d220c0ad3a3bbc6c1              68.04        1           29.90        38.14
  2911 ebe3dabc4955c9b0d695e7bda38bf5c3              66.89        1           55.00        11.89
  2912 5aaa890629f83706d8d9bfecd8377c1c              66.82        1           48.90        17.92
  2913 63704069d9bd3a75c1cf59babe56004a              66.69        1           59.30         7.39
  2914 43753b27d77860f1654aa72e251a7878              66.28        1           23.90        42.38
  2915 2e2f44824ab87a0cb961f68bf4073e7f              65.93        1           48.00        17.93
  2916 ed49da7cadefc454d6a67de249eab240              65.83        2           43.00        22.83
  2917 1b61fb1f0f2185d89e9a126c498e9cc7              65.81        1           49.70        16.11
  2918 a1ed30492b3b798bc121845bc4aa7366              65.50        1           41.80        23.70
  2919 3338e7a0710a195872be80e0d2423867              65.43        1           45.00        20.43
  2920 deaadd805612bf94faaa9fa702516e11              65.11        1           50.00        15.11
  2921 d1a1b40ec554c593a1a99366746289dd              64.22        1           49.70        14.52
  2922 e0487761face83d64fcada2408959a36              64.12        2           49.25        14.87
  2923 8629a7efec1aab257e58cda559f03ba7              64.11        1           45.22        18.89
  2924 2ef086a599b597572aca4433b7ed6b3d              64.10        1           49.00        15.10
